count,country,iso3c,ccode,year
88,Poland,POL,290,2010
299,North Korea,PRK,731,2010
99,Portugal,PRT,235,2010
11,Paraguay,PRY,150,2010
31,Qatar,QAT,694,2010
22,Romania,ROU,360,2010
659,Russia,RUS,365,2010
65,Rwanda,RWA,517,2010
64,Saudi Arabia,SAU,670,2010
85,Sudan,SDN,625,2010
8,Senegal,SEN,433,2010
56,Singapore,SGP,830,2010
1,Solomon Islands,SLB,940,2010
5,Sierra Leone,SLE,451,2010
13,El Salvador,SLV,92,2010
2,San Marino,SMR,331,2010
137,Somalia,SOM,520,2010
1,Suriname,SUR,115,2010
16,Slovakia,SVK,317,2010
18,Slovenia,SVN,349,2010
91,Sweden,SWE,380,2010
1,Seychelles,SYC,591,2010
41,Syria,SYR,652,2010
5,Chad,TCD,483,2010
7,Togo,TGO,461,2010
118,Thailand,THA,800,2010
8,Tajikistan,TJK,702,2010
2,Turkmenistan,TKM,701,2010
4,East Timor,TLS,860,2010
1,Tonga,TON,955,2010
3,Trinidad and Tobago,TTO,52,2010
3,Tunisia,TUN,616,2010
163,Turkey,TUR,640,2010
14,Tanzania,TZA,510,2010
52,Uganda,UGA,500,2010
57,Ukraine,UKR,369,2010
28,Uruguay,URY,165,2010
3,United States of America,USA,2,2010
15,Uzbekistan,UZB,704,2010
1,St. Vincent and the Grenadines,VCT,57,2010
68,Venezuela,VEN,101,2010
64,Vietnam,VNM,816,2010
3,Samoa,WSM,990,2010
124,Yemen,YEM,679,2010
1,Yugoslavia,YUG,345,2010
194,South Africa,ZAF,560,2010
7,Zambia,ZMB,551,2010
54,Zimbabwe,ZWE,552,2010
743,Afghanistan,AFG,700,2011
5,Angola,AGO,540,2011
10,Albania,ALB,339,2011
15,United Arab Emirates,ARE,696,2011
75,Argentina,ARG,160,2011
9,Armenia,ARM,371,2011
5,Barbuda,ATG,58,2011
148,Australia,AUS,900,2011
33,Austria,AUT,305,2011
20,Azerbaijan,AZE,373,2011
1,Burundi,BDI,516,2011
43,Belgium,BEL,211,2011
2,Benin,BEN,434,2011
20,Burkina Faso,BFA,439,2011
38,Bangladesh,BGD,771,2011
14,Bulgaria,BGR,355,2011
269,Bahrain,BHR,692,2011
30,Bosnia and Herzegovina,BIH,346,2011
59,Belarus,BLR,370,2011
3,Belize,BLZ,80,2011
18,Bolivia,BOL,145,2011
194,Brazil,BRA,140,2011
1,Barbados,BRB,53,2011
5,Bhutan,BTN,760,2011
5,Botswana,BWA,571,2011
2,Central African Republic,CAF,482,2011
192,Canada,CAN,20,2011
73,Switzerland,CHE,225,2011
78,Chile,CHL,155,2011
1219,China,CHN,710,2011
101,Ivory Coast,CIV,437,2011
6,Cameroon,CMR,471,2011
47,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2011
48,Congo,COG,484,2011
72,Colombia,COL,100,2011
3,Cape Verde,CPV,402,2011
28,Costa Rica,CRI,94,2011
113,Cuba,CUB,40,2011
14,Cyprus,CYP,352,2011
32,Czech Republic,CZE,316,2011
450,Germany,DEU,255,2011
4,Djibouti,DJI,522,2011
1,Dominica,DMA,54,2011
33,Denmark,DNK,390,2011
17,Dominican Republic,DOM,42,2011
27,Algeria,DZA,615,2011
33,Ecuador,ECU,130,2011
959,Egypt,EGY,651,2011
9,Eritrea,ERI,531,2011
218,Spain,ESP,230,2011
7,Estonia,EST,366,2011
31,Ethiopia,ETH,530,2011
32,Finland,FIN,375,2011
8,Fiji,FJI,950,2011
519,France,FRA,220,2011
1,Micronesia,FSM,987,2011
3,Gabon,GAB,481,2011
720,Great Britain,GBR,200,2011
151,Georgia,GEO,372,2011
20,Ghana,GHA,452,2011
36,Guinea,GIN,438,2011
1,Gambia,GMB,420,2011
11,Equatorial Guinea,GNQ,411,2011
403,Greece,GRC,350,2011
1,Grenada,GRD,55,2011
52,Guatemala,GTM,90,2011
6,Guyana,GUY,110,2011
29,Honduras,HND,91,2011
19,Croatia,HRV,344,2011
124,Haiti,HTI,41,2011
27,Hungary,HUN,310,2011
67,Indonesia,IDN,850,2011
568,India,IND,750,2011
152,Ireland,IRL,205,2011
404,Iran,IRN,630,2011
456,Iraq,IRQ,645,2011
30,Iceland,ISL,395,2011
675,Israel,ISR,666,2011
394,Italy,ITA,325,2011
39,Jamaica,JAM,51,2011
66,Jordan,JOR,663,2011
759,Japan,JPN,740,2011
32,Kazakhstan,KAZ,705,2011
112,Kenya,KEN,501,2011
13,Kyrgyzstan,KGZ,703,2011
55,Cambodia,KHM,811,2011
2,Nauru,KIR,946,2011
159,South Korea,KOR,732,2011
23,Kuwait,KWT,690,2011
10,Laos,LAO,812,2011
77,Lebanon,LBN,660,2011
32,Liberia,LBR,450,2011
1337,Libya,LBY,620,2011
3,St. Lucia,LCA,56,2011
25,Sri Lanka,LKA,780,2011
2,Lesotho,LSO,570,2011
7,Lithuania,LTU,368,2011
6,Luxembourg,LUX,212,2011
7,Latvia,LVA,367,2011
61,Morocco,MAR,600,2011
12,Monaco,MCO,221,2011
1,Moldova,MDA,359,2011
16,Madagascar,MDG,580,2011
4,Maldives,MDV,781,2011
503,Mexico,MEX,70,2011
4,Marshall Islands,MHL,983,2011
5,Macedonia,MKD,343,2011
17,Mali,MLI,432,2011
79,Myanmar,MMR,775,2011
4,Montenegro,MNE,341,2011
16,Mongolia,MNG,712,2011
8,Mozambique,MOZ,541,2011
5,Mauritania,MRT,435,2011
1,Mauritius,MUS,590,2011
6,Malawi,MWI,553,2011
44,Malaysia,MYS,820,2011
9,Namibia,NAM,565,2011
19,Niger,NER,436,2011
83,Nigeria,NGA,475,2011
13,Nicaragua,NIC,93,2011
67,Netherlands,NLD,210,2011
96,Norway,NOR,385,2011
29,Nepal,NPL,790,2011
2,Nauru,NRU,970,2011
43,New Zealand,NZL,920,2011
19,Oman,OMN,698,2011
501,Pakistan,PAK,770,2011
45,Panama,PAN,95,2011
41,Peru,PER,135,2011
63,Philippines,PHL,840,2011
4,Palau,PLW,986,2011
18,Papua New Guinea,PNG,910,2011
43,Poland,POL,290,2011
158,North Korea,PRK,731,2011
87,Portugal,PRT,235,2011
10,Paraguay,PRY,150,2011
39,Qatar,QAT,694,2011
24,Romania,ROU,360,2011
567,Russia,RUS,365,2011
27,Rwanda,RWA,517,2011
166,Saudi Arabia,SAU,670,2011
163,Sudan,SDN,625,2011
20,Senegal,SEN,433,2011
38,Singapore,SGP,830,2011
2,Solomon Islands,SLB,940,2011
11,Sierra Leone,SLE,451,2011
20,El Salvador,SLV,92,2011
4,San Marino,SMR,331,2011
188,Somalia,SOM,520,2011
61,South Sudan,SSD,626,2011
7,Suriname,SUR,115,2011
10,Slovakia,SVK,317,2011
6,Slovenia,SVN,349,2011
72,Sweden,SWE,380,2011
4,Swaziland,SWZ,572,2011
2,Seychelles,SYC,591,2011
599,Syria,SYR,652,2011
6,Chad,TCD,483,2011
98,Thailand,THA,800,2011
7,Tajikistan,TJK,702,2011
3,East Timor,TLS,860,2011
3,Tonga,TON,955,2011
11,Trinidad and Tobago,TTO,52,2011
213,Tunisia,TUN,616,2011
270,Turkey,TUR,640,2011
5,Tuvalu,TUV,947,2011
14,Tanzania,TZA,510,2011
69,Uganda,UGA,500,2011
64,Ukraine,UKR,369,2011
20,Uruguay,URY,165,2011
1,United States of America,USA,2,2011
7,Uzbekistan,UZB,704,2011
54,Venezuela,VEN,101,2011
70,Vietnam,VNM,816,2011
3,Vanuatu,VUT,935,2011
5,Samoa,WSM,990,2011
405,Yemen,YEM,679,2011
101,South Africa,ZAF,560,2011
13,Zambia,ZMB,551,2011
54,Zimbabwe,ZWE,552,2011
714,Afghanistan,AFG,700,2012
10,Angola,AGO,540,2012
8,Albania,ALB,339,2012
25,United Arab Emirates,ARE,696,2012
89,Argentina,ARG,160,2012
16,Armenia,ARM,371,2012
5,Barbuda,ATG,58,2012
158,Australia,AUS,900,2012
30,Austria,AUT,305,2012
30,Azerbaijan,AZE,373,2012
2,Burundi,BDI,516,2012
36,Belgium,BEL,211,2012
6,Benin,BEN,434,2012
4,Burkina Faso,BFA,439,2012
67,Bangladesh,BGD,771,2012
24,Bulgaria,BGR,355,2012
78,Bahrain,BHR,692,2012
26,Bosnia and Herzegovina,BIH,346,2012
27,Belarus,BLR,370,2012
21,Belize,BLZ,80,2012
17,Bolivia,BOL,145,2012
207,Brazil,BRA,140,2012
1,Barbados,BRB,53,2012
7,Brunei,BRN,835,2012
13,Bhutan,BTN,760,2012
10,Botswana,BWA,571,2012
5,Central African Republic,CAF,482,2012
236,Canada,CAN,20,2012
72,Switzerland,CHE,225,2012
41,Chile,CHL,155,2012
1550,China,CHN,710,2012
23,Ivory Coast,CIV,437,2012
5,Cameroon,CMR,471,2012
82,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2012
85,Congo,COG,484,2012
68,Colombia,COL,100,2012
NA,Cape Verde,CPV,402,2012
12,Costa Rica,CRI,94,2012
129,Cuba,CUB,40,2012
30,Cyprus,CYP,352,2012
29,Czech Republic,CZE,316,2012
498,Germany,DEU,255,2012
3,Djibouti,DJI,522,2012
39,Denmark,DNK,390,2012
16,Dominican Republic,DOM,42,2012
17,Algeria,DZA,615,2012
38,Ecuador,ECU,130,2012
614,Egypt,EGY,651,2012
10,Eritrea,ERI,531,2012
440,Spain,ESP,230,2012
5,Estonia,EST,366,2012
41,Ethiopia,ETH,530,2012
16,Finland,FIN,375,2012
6,Fiji,FJI,950,2012
600,France,FRA,220,2012
1,Micronesia,FSM,987,2012
6,Gabon,GAB,481,2012
823,Great Britain,GBR,200,2012
125,Georgia,GEO,372,2012
19,Ghana,GHA,452,2012
25,Guinea,GIN,438,2012
5,Gambia,GMB,420,2012
8,Guinea-Bissau,GNB,404,2012
8,Equatorial Guinea,GNQ,411,2012
501,Greece,GRC,350,2012
4,Grenada,GRD,55,2012
50,Guatemala,GTM,90,2012
6,Guyana,GUY,110,2012
40,Honduras,HND,91,2012
13,Croatia,HRV,344,2012
78,Haiti,HTI,41,2012
39,Hungary,HUN,310,2012
63,Indonesia,IDN,850,2012
966,India,IND,750,2012
139,Ireland,IRL,205,2012
724,Iran,IRN,630,2012
263,Iraq,IRQ,645,2012
15,Iceland,ISL,395,2012
871,Israel,ISR,666,2012
356,Italy,ITA,325,2012
59,Jamaica,JAM,51,2012
55,Jordan,JOR,663,2012
427,Japan,JPN,740,2012
28,Kazakhstan,KAZ,705,2012
98,Kenya,KEN,501,2012
6,Kyrgyzstan,KGZ,703,2012
73,Cambodia,KHM,811,2012
1,St. Kitts and Nevis,KNA,60,2012
181,South Korea,KOR,732,2012
20,Kuwait,KWT,690,2012
13,Laos,LAO,812,2012
91,Lebanon,LBN,660,2012
14,Liberia,LBR,450,2012
291,Libya,LBY,620,2012
2,St. Lucia,LCA,56,2012
34,Sri Lanka,LKA,780,2012
3,Lesotho,LSO,570,2012
8,Lithuania,LTU,368,2012
11,Luxembourg,LUX,212,2012
9,Latvia,LVA,367,2012
29,Morocco,MAR,600,2012
11,Monaco,MCO,221,2012
8,Moldova,MDA,359,2012
20,Madagascar,MDG,580,2012
26,Maldives,MDV,781,2012
449,Mexico,MEX,70,2012
2,Marshall Islands,MHL,983,2012
3,Macedonia,MKD,343,2012
103,Mali,MLI,432,2012
11,Malta,MLT,338,2012
205,Myanmar,MMR,775,2012
3,Montenegro,MNE,341,2012
21,Mongolia,MNG,712,2012
15,Mozambique,MOZ,541,2012
9,Mauritania,MRT,435,2012
2,Mauritius,MUS,590,2012
16,Malawi,MWI,553,2012
51,Malaysia,MYS,820,2012
20,Namibia,NAM,565,2012
7,Niger,NER,436,2012
117,Nigeria,NGA,475,2012
19,Nicaragua,NIC,93,2012
75,Netherlands,NLD,210,2012
57,Norway,NOR,385,2012
35,Nepal,NPL,790,2012
62,New Zealand,NZL,920,2012
9,Oman,OMN,698,2012
466,Pakistan,PAK,770,2012
11,Panama,PAN,95,2012
28,Peru,PER,135,2012
122,Philippines,PHL,840,2012
1,Palau,PLW,986,2012
5,Papua New Guinea,PNG,910,2012
53,Poland,POL,290,2012
206,North Korea,PRK,731,2012
51,Portugal,PRT,235,2012
15,Paraguay,PRY,150,2012
54,Qatar,QAT,694,2012
40,Romania,ROU,360,2012
829,Russia,RUS,365,2012
33,Rwanda,RWA,517,2012
115,Saudi Arabia,SAU,670,2012
121,Sudan,SDN,625,2012
32,Senegal,SEN,433,2012
37,Singapore,SGP,830,2012
7,Solomon Islands,SLB,940,2012
14,Sierra Leone,SLE,451,2012
17,El Salvador,SLV,92,2012
109,Somalia,SOM,520,2012
80,South Sudan,SSD,626,2012
3,Suriname,SUR,115,2012
11,Slovakia,SVK,317,2012
9,Slovenia,SVN,349,2012
85,Sweden,SWE,380,2012
3,Swaziland,SWZ,572,2012
1,Seychelles,SYC,591,2012
1054,Syria,SYR,652,2012
5,Chad,TCD,483,2012
3,Togo,TGO,461,2012
68,Thailand,THA,800,2012
7,Tajikistan,TJK,702,2012
7,Turkmenistan,TKM,701,2012
1,East Timor,TLS,860,2012
1,Tonga,TON,955,2012
7,Trinidad and Tobago,TTO,52,2012
69,Tunisia,TUN,616,2012
264,Turkey,TUR,640,2012
2,Tuvalu,TUV,947,2012
5,Tanzania,TZA,510,2012
63,Uganda,UGA,500,2012
69,Ukraine,UKR,369,2012
14,Uruguay,URY,165,2012
1,United States of America,USA,2,2012
2,Uzbekistan,UZB,704,2012
137,Venezuela,VEN,101,2012
68,Vietnam,VNM,816,2012
6,Samoa,WSM,990,2012
137,Yemen,YEM,679,2012
6,Yugoslavia,YUG,345,2012
159,South Africa,ZAF,560,2012
4,Zambia,ZMB,551,2012
27,Zimbabwe,ZWE,552,2012
457,Afghanistan,AFG,700,2013
1,Angola,AGO,540,2013
4,Albania,ALB,339,2013
1,Andorra,AND,232,2013
21,United Arab Emirates,ARE,696,2013
86,Argentina,ARG,160,2013
9,Armenia,ARM,371,2013
6,Barbuda,ATG,58,2013
180,Australia,AUS,900,2013
33,Austria,AUT,305,2013
14,Azerbaijan,AZE,373,2013
3,Burundi,BDI,516,2013
55,Belgium,BEL,211,2013
1,Benin,BEN,434,2013
1,Burkina Faso,BFA,439,2013
172,Bangladesh,BGD,771,2013
36,Bulgaria,BGR,355,2013
45,Bahrain,BHR,692,2013
22,Bosnia and Herzegovina,BIH,346,2013
8,Belarus,BLR,370,2013
5,Belize,BLZ,80,2013
18,Bolivia,BOL,145,2013
258,Brazil,BRA,140,2013
2,Barbados,BRB,53,2013
3,Brunei,BRN,835,2013
13,Bhutan,BTN,760,2013
2,Botswana,BWA,571,2013
62,Central African Republic,CAF,482,2013
188,Canada,CAN,20,2013
100,Switzerland,CHE,225,2013
52,Chile,CHL,155,2013
1662,China,CHN,710,2013
12,Ivory Coast,CIV,437,2013
8,Cameroon,CMR,471,2013
58,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2013
60,Congo,COG,484,2013
41,Colombia,COL,100,2013
3,Cape Verde,CPV,402,2013
35,Costa Rica,CRI,94,2013
106,Cuba,CUB,40,2013
106,Cyprus,CYP,352,2013
48,Czech Republic,CZE,316,2013
433,Germany,DEU,255,2013
1,Djibouti,DJI,522,2013
22,Denmark,DNK,390,2013
23,Dominican Republic,DOM,42,2013
69,Algeria,DZA,615,2013
36,Ecuador,ECU,130,2013
600,Egypt,EGY,651,2013
8,Eritrea,ERI,531,2013
199,Spain,ESP,230,2013
2,Estonia,EST,366,2013
23,Ethiopia,ETH,530,2013
27,Finland,FIN,375,2013
4,Fiji,FJI,950,2013
616,France,FRA,220,2013
4,Gabon,GAB,481,2013
776,Great Britain,GBR,200,2013
118,Georgia,GEO,372,2013
16,Ghana,GHA,452,2013
24,Guinea,GIN,438,2013
2,Guinea-Bissau,GNB,404,2013
1,Equatorial Guinea,GNQ,411,2013
182,Greece,GRC,350,2013
3,Grenada,GRD,55,2013
40,Guatemala,GTM,90,2013
15,Guyana,GUY,110,2013
21,Honduras,HND,91,2013
34,Croatia,HRV,344,2013
39,Haiti,HTI,41,2013
37,Hungary,HUN,310,2013
93,Indonesia,IDN,850,2013
942,India,IND,750,2013
140,Ireland,IRL,205,2013
546,Iran,IRN,630,2013
319,Iraq,IRQ,645,2013
25,Iceland,ISL,395,2013
712,Israel,ISR,666,2013
350,Italy,ITA,325,2013
30,Jamaica,JAM,51,2013
69,Jordan,JOR,663,2013
480,Japan,JPN,740,2013
23,Kazakhstan,KAZ,705,2013
151,Kenya,KEN,501,2013
6,Kyrgyzstan,KGZ,703,2013
70,Cambodia,KHM,811,2013
1,Nauru,KIR,946,2013
272,South Korea,KOR,732,2013
20,Kuwait,KWT,690,2013
20,Laos,LAO,812,2013
136,Lebanon,LBN,660,2013
11,Liberia,LBR,450,2013
130,Libya,LBY,620,2013
1,St. Lucia,LCA,56,2013
1,Liechtenstein,LIE,223,2013
50,Sri Lanka,LKA,780,2013
7,Lithuania,LTU,368,2013
11,Luxembourg,LUX,212,2013
11,Latvia,LVA,367,2013
20,Morocco,MAR,600,2013
9,Monaco,MCO,221,2013
6,Moldova,MDA,359,2013
8,Madagascar,MDG,580,2013
5,Maldives,MDV,781,2013
404,Mexico,MEX,70,2013
1,Marshall Islands,MHL,983,2013
180,Mali,MLI,432,2013
8,Malta,MLT,338,2013
139,Myanmar,MMR,775,2013
7,Montenegro,MNE,341,2013
9,Mongolia,MNG,712,2013
6,Mozambique,MOZ,541,2013
5,Mauritania,MRT,435,2013
1,Mauritius,MUS,590,2013
4,Malawi,MWI,553,2013
49,Malaysia,MYS,820,2013
3,Namibia,NAM,565,2013
23,Niger,NER,436,2013
103,Nigeria,NGA,475,2013
13,Nicaragua,NIC,93,2013
68,Netherlands,NLD,210,2013
58,Norway,NOR,385,2013
38,Nepal,NPL,790,2013
1,Nauru,NRU,970,2013
32,New Zealand,NZL,920,2013
10,Oman,OMN,698,2013
473,Pakistan,PAK,770,2013
26,Panama,PAN,95,2013
35,Peru,PER,135,2013
197,Philippines,PHL,840,2013
8,Papua New Guinea,PNG,910,2013
49,Poland,POL,290,2013
381,North Korea,PRK,731,2013
54,Portugal,PRT,235,2013
12,Paraguay,PRY,150,2013
50,Qatar,QAT,694,2013
32,Romania,ROU,360,2013
832,Russia,RUS,365,2013
31,Rwanda,RWA,517,2013
92,Saudi Arabia,SAU,670,2013
96,Sudan,SDN,625,2013
18,Senegal,SEN,433,2013
58,Singapore,SGP,830,2013
2,Solomon Islands,SLB,940,2013
6,Sierra Leone,SLE,451,2013
20,El Salvador,SLV,92,2013
3,San Marino,SMR,331,2013
86,Somalia,SOM,520,2013
58,South Sudan,SSD,626,2013
2,Suriname,SUR,115,2013
6,Slovakia,SVK,317,2013
11,Slovenia,SVN,349,2013
57,Sweden,SWE,380,2013
2,Seychelles,SYC,591,2013
1220,Syria,SYR,652,2013
18,Chad,TCD,483,2013
4,Togo,TGO,461,2013
93,Thailand,THA,800,2013
1,Tajikistan,TJK,702,2013
5,Turkmenistan,TKM,701,2013
2,East Timor,TLS,860,2013
4,Trinidad and Tobago,TTO,52,2013
62,Tunisia,TUN,616,2013
276,Turkey,TUR,640,2013
2,Tuvalu,TUV,947,2013
21,Tanzania,TZA,510,2013
29,Uganda,UGA,500,2013
136,Ukraine,UKR,369,2013
22,Uruguay,URY,165,2013
1,United States of America,USA,2,2013
14,Uzbekistan,UZB,704,2013
149,Venezuela,VEN,101,2013
80,Vietnam,VNM,816,2013
2,Samoa,WSM,990,2013
79,Yemen,YEM,679,2013
6,Yugoslavia,YUG,345,2013
278,South Africa,ZAF,560,2013
4,Zambia,ZMB,551,2013
32,Zimbabwe,ZWE,552,2013
551,Afghanistan,AFG,700,2014
8,Angola,AGO,540,2014
16,Albania,ALB,339,2014
1,Andorra,AND,232,2014
38,United Arab Emirates,ARE,696,2014
165,Argentina,ARG,160,2014
9,Armenia,ARM,371,2014
2,Barbuda,ATG,58,2014
322,Australia,AUS,900,2014
51,Austria,AUT,305,2014
18,Azerbaijan,AZE,373,2014
3,Burundi,BDI,516,2014
94,Belgium,BEL,211,2014
2,Benin,BEN,434,2014
24,Burkina Faso,BFA,439,2014
88,Bangladesh,BGD,771,2014
29,Bulgaria,BGR,355,2014
35,Bahrain,BHR,692,2014
48,Bosnia and Herzegovina,BIH,346,2014
15,Belarus,BLR,370,2014
4,Belize,BLZ,80,2014
22,Bolivia,BOL,145,2014
426,Brazil,BRA,140,2014
6,Barbados,BRB,53,2014
7,Brunei,BRN,835,2014
7,Bhutan,BTN,760,2014
5,Botswana,BWA,571,2014
79,Central African Republic,CAF,482,2014
267,Canada,CAN,20,2014
166,Switzerland,CHE,225,2014
59,Chile,CHL,155,2014
2226,China,CHN,710,2014
18,Ivory Coast,CIV,437,2014
28,Cameroon,CMR,471,2014
53,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2014
55,Congo,COG,484,2014
92,Colombia,COL,100,2014
NA,Cape Verde,CPV,402,2014
37,Costa Rica,CRI,94,2014
239,Cuba,CUB,40,2014
26,Cyprus,CYP,352,2014
34,Czech Republic,CZE,316,2014
655,Germany,DEU,255,2014
3,Djibouti,DJI,522,2014
2,Dominica,DMA,54,2014
42,Denmark,DNK,390,2014
22,Dominican Republic,DOM,42,2014
56,Algeria,DZA,615,2014
47,Ecuador,ECU,130,2014
388,Egypt,EGY,651,2014
8,Eritrea,ERI,531,2014
255,Spain,ESP,230,2014
18,Estonia,EST,366,2014
28,Ethiopia,ETH,530,2014
38,Finland,FIN,375,2014
9,Fiji,FJI,950,2014
788,France,FRA,220,2014
2,Gabon,GAB,481,2014
993,Great Britain,GBR,200,2014
166,Georgia,GEO,372,2014
31,Ghana,GHA,452,2014
120,Guinea,GIN,438,2014
6,Gambia,GMB,420,2014
3,Guinea-Bissau,GNB,404,2014
5,Equatorial Guinea,GNQ,411,2014
171,Greece,GRC,350,2014
1,Grenada,GRD,55,2014
35,Guatemala,GTM,90,2014
8,Guyana,GUY,110,2014
44,Honduras,HND,91,2014
22,Croatia,HRV,344,2014
59,Haiti,HTI,41,2014
42,Hungary,HUN,310,2014
132,Indonesia,IDN,850,2014
958,India,IND,750,2014
148,Ireland,IRL,205,2014
446,Iran,IRN,630,2014
869,Iraq,IRQ,645,2014
18,Iceland,ISL,395,2014
1005,Israel,ISR,666,2014
320,Italy,ITA,325,2014
38,Jamaica,JAM,51,2014
68,Jordan,JOR,663,2014
546,Japan,JPN,740,2014
11,Kazakhstan,KAZ,705,2014
89,Kenya,KEN,501,2014
5,Kyrgyzstan,KGZ,703,2014
55,Cambodia,KHM,811,2014
1,Nauru,KIR,946,2014
357,South Korea,KOR,732,2014
11,Kuwait,KWT,690,2014
7,Laos,LAO,812,2014
88,Lebanon,LBN,660,2014
217,Liberia,LBR,450,2014
169,Libya,LBY,620,2014
1,St. Lucia,LCA,56,2014
1,Liechtenstein,LIE,223,2014
56,Sri Lanka,LKA,780,2014
3,Lesotho,LSO,570,2014
23,Lithuania,LTU,368,2014
26,Luxembourg,LUX,212,2014
19,Latvia,LVA,367,2014
41,Morocco,MAR,600,2014
11,Monaco,MCO,221,2014
9,Moldova,MDA,359,2014
13,Madagascar,MDG,580,2014
6,Maldives,MDV,781,2014
391,Mexico,MEX,70,2014
3,Marshall Islands,MHL,983,2014
2,Macedonia,MKD,343,2014
44,Mali,MLI,432,2014
10,Malta,MLT,338,2014
96,Myanmar,MMR,775,2014
2,Montenegro,MNE,341,2014
8,Mongolia,MNG,712,2014
12,Mozambique,MOZ,541,2014
3,Mauritania,MRT,435,2014
2,Mauritius,MUS,590,2014
12,Malawi,MWI,553,2014
206,Malaysia,MYS,820,2014
8,Namibia,NAM,565,2014
9,Niger,NER,436,2014
234,Nigeria,NGA,475,2014
20,Nicaragua,NIC,93,2014
156,Netherlands,NLD,210,2014
75,Norway,NOR,385,2014
58,Nepal,NPL,790,2014
1,Nauru,NRU,970,2014
57,New Zealand,NZL,920,2014
2,Oman,OMN,698,2014
394,Pakistan,PAK,770,2014
27,Panama,PAN,95,2014
47,Peru,PER,135,2014
119,Philippines,PHL,840,2014
1,Palau,PLW,986,2014
9,Papua New Guinea,PNG,910,2014
100,Poland,POL,290,2014
282,North Korea,PRK,731,2014
76,Portugal,PRT,235,2014
5,Paraguay,PRY,150,2014
83,Qatar,QAT,694,2014
29,Romania,ROU,360,2014
1688,Russia,RUS,365,2014
53,Rwanda,RWA,517,2014
123,Saudi Arabia,SAU,670,2014
143,Sudan,SDN,625,2014
13,Senegal,SEN,433,2014
44,Singapore,SGP,830,2014
2,Solomon Islands,SLB,940,2014
142,Sierra Leone,SLE,451,2014
34,El Salvador,SLV,92,2014
1,San Marino,SMR,331,2014
78,Somalia,SOM,520,2014
104,South Sudan,SSD,626,2014
4,Suriname,SUR,115,2014
13,Slovakia,SVK,317,2014
14,Slovenia,SVN,349,2014
112,Sweden,SWE,380,2014
5,Swaziland,SWZ,572,2014
5,Seychelles,SYC,591,2014
989,Syria,SYR,652,2014
11,Chad,TCD,483,2014
161,Thailand,THA,800,2014
2,Tajikistan,TJK,702,2014
1,Turkmenistan,TKM,701,2014
1,Tonga,TON,955,2014
6,Trinidad and Tobago,TTO,52,2014
61,Tunisia,TUN,616,2014
346,Turkey,TUR,640,2014
1,Tuvalu,TUV,947,2014
18,Tanzania,TZA,510,2014
49,Uganda,UGA,500,2014
1403,Ukraine,UKR,369,2014
48,Uruguay,URY,165,2014
7,United States of America,USA,2,2014
4,Uzbekistan,UZB,704,2014
110,Venezuela,VEN,101,2014
129,Vietnam,VNM,816,2014
2,Vanuatu,VUT,935,2014
3,Samoa,WSM,990,2014
102,Yemen,YEM,679,2014
6,Yugoslavia,YUG,345,2014
225,South Africa,ZAF,560,2014
12,Zambia,ZMB,551,2014
15,Zimbabwe,ZWE,552,2014
NA,Burkina Faso,BFA,439,1979
NA,Bahamas,BHS,31,1979
NA,Belarus,BLR,370,1979
NA,Barbados,BRB,53,1979
NA,Comoros,COM,581,1979
NA,Djibouti,DJI,522,1979
NA,Eritrea,ERI,531,1979
NA,Gabon,GAB,481,1979
NA,Gambia,GMB,420,1979
NA,Mali,MLI,432,1979
NA,Mongolia,MNG,712,1979
NA,Malawi,MWI,553,1979
NA,Niger,NER,436,1979
NA,Romania,ROU,360,1979
NA,Rwanda,RWA,517,1979
NA,Sierra Leone,SLE,451,1979
NA,Sao Tome and Principe,STP,403,1979
NA,Suriname,SUR,115,1979
NA,Swaziland,SWZ,572,1979
NA,Togo,TGO,461,1979
NA,Ukraine,UKR,369,1979
NA,Samoa,WSM,990,1979
NA,United Arab Emirates,ARE,696,1980
NA,Burkina Faso,BFA,439,1980
NA,Belarus,BLR,370,1980
NA,"['congo-brazzaville', 'congo, republic of']",COG,484,1980
NA,Comoros,COM,581,1980
NA,Eritrea,ERI,531,1980
NA,Equatorial Guinea,GNQ,411,1980
NA,Maldives,MDV,781,1980
NA,Mongolia,MNG,712,1980
NA,Mauritius,MUS,590,1980
NA,Palestine,PSE,NA,1980
NA,Romania,ROU,360,1980
NA,Solomon Islands,SLB,940,1980
NA,Sierra Leone,SLE,451,1980
NA,Sao Tome and Principe,STP,403,1980
NA,Suriname,SUR,115,1980
NA,Ukraine,UKR,369,1980
NA,United Arab Emirates,ARE,696,1981
NA,Burkina Faso,BFA,439,1981
NA,Bahamas,BHS,31,1981
NA,Belarus,BLR,370,1981
NA,Comoros,COM,581,1981
NA,Cape Verde,CPV,402,1981
NA,Djibouti,DJI,522,1981
NA,Eritrea,ERI,531,1981
NA,Guinea-Bissau,GNB,404,1981
NA,Equatorial Guinea,GNQ,411,1981
NA,St. Lucia,LCA,56,1981
NA,Madagascar,MDG,580,1981
NA,Maldives,MDV,781,1981
NA,Mongolia,MNG,712,1981
NA,Niger,NER,436,1981
NA,Palestine,PSE,NA,1981
